Date,avg_Temperature,GARCH_Temperature,Wiener_Temperature
2023-02-05,0.99961525,3.4139120769285793,-2.10328960523718
2023-02-06,1.1602492,0.5652281525349955,0.5471459903157357
2023-02-07,1.3126011,2.5666126981731443,3.235988674766695
2023-02-08,1.462111,0.6372148665434311,1.7235709034579239
2023-02-09,1.6111095,0.8639413707247683,2.158599235472982
2023-02-10,1.7602729,2.318770062048078,1.9164330459675112
2023-02-11,1.9098613,3.394136957612187,5.884906808551394
2023-02-12,2.0581188,2.5071442849103125,1.784916239644906
2023-02-13,2.2036617,-0.7423971594800802,2.1020292147499653
2023-02-14,2.348617,2.983488975499207,5.1066368394009265
2023-02-15,2.4938505,2.1724491405626924,5.420048775825663
2023-02-16,2.64034,0.21248505154005937,2.492774824719068
2023-02-17,2.7871492,-0.43964783570135957,1.944372852437004
2023-02-18,2.9311981,1.5175720660950873,2.8339383589677922
2023-02-19,3.0699959,5.572639676367862,3.068592548523653
2023-02-20,3.2015812,4.258569613904874,2.0292633415111663
2023-02-21,3.3259,4.895038422301067,2.161113845713581
2023-02-22,3.443002,1.5090128302046883,4.884798558485366
2023-02-23,3.5546038,4.692004595915909,3.2156559675507714
2023-02-24,3.6643848,4.484447174553038,3.7698749679936334
2023-02-25,3.777994,6.010447202858975,3.5982105603364736
2023-02-26,3.8989997,4.066983634376259,2.8631427355643564
2023-02-27,4.0335183,3.162678521391479,7.202713246208725
2023-02-28,4.183431,6.326454603607736,2.7479357882557984
2023-03-01,4.3526087,2.0638777684689935,5.3010943588739625
2023-03-02,4.5405893,2.4711269641321008,3.9479507410270713
2023-03-03,4.745974,3.3301434151149807,3.1639750008557908
2023-03-04,4.9680934,7.97428289736518,4.588222360503014
2023-03-05,5.205952,4.992137594246626,5.704882373522387
2023-03-06,5.4583035,5.583329109723832,5.885086296337356
2023-03-07,5.717858,5.0402220988940245,5.916679362985149
2023-03-08,5.968431,6.24852984165734,5.1711947804350045
2023-03-09,6.1959567,6.801983736504672,9.17671992866835
2023-03-10,6.39606,4.779270726945398,5.081992566743686
2023-03-11,6.5678434,8.026025931185828,5.5865411709761394
2023-03-12,6.7089357,6.309172201240678,6.362802603696149
2023-03-13,6.8172054,7.006457503327692,6.779346173255671
2023-03-14,6.892708,8.894315316237746,7.333433662386637
2023-03-15,6.94018,7.130596776892323,6.888394070605617
2023-03-16,6.970836,8.289255685579928,6.808568822436596
2023-03-17,7.000469,5.010716412149682,9.518576173853402
2023-03-18,7.042096,8.348974070999486,6.01638505944869
2023-03-19,7.1043944,4.068467237613241,3.3862626762811927
2023-03-20,7.194209,7.112918851487938,8.93120636872868
2023-03-21,7.3197465,5.099727829726099,8.876694526075681
2023-03-22,7.5011845,5.610255395904601,5.23900682645801
2023-03-23,7.7749734,5.6549576080988375,9.337925783470055
2023-03-24,8.161115,9.21310405887377,9.651339905819304
2023-03-25,8.598875,10.455802320440796,9.640689776785228
2023-03-26,9.037232,8.004828291456677,8.851880700245706
2023-03-27,9.470538,8.973047269832716,8.782685279287993
2023-03-28,9.879298,10.73663074935697,9.989871992365599
2023-03-29,10.230821,7.66453193268425,10.932052686239713
2023-03-30,10.494838,11.514207743348722,13.27998000106098
2023-03-31,10.671489,11.157273288945433,8.935305859221016
2023-04-01,10.790939,10.306502036711914,10.61976906474523
2023-04-02,10.883309,11.090546057484481,13.003656228122766
2023-04-03,10.966662,8.066366941004306,11.251036132001909
2023-04-04,11.050524,10.941153887040725,9.779389289388465
2023-04-05,11.138457,14.696726044941288,11.863407552875557
2023-04-06,11.232523,7.309765723563627,8.734210679716263
2023-04-07,11.335998,9.941168866005578,11.260087815590666
2023-04-08,11.452158,12.14526796421499,12.401747378353532
2023-04-09,11.580302,12.114943176577057,10.952089519106456
2023-04-10,11.724924,11.916088539449163,12.368549294572926
2023-04-11,11.902784,12.321019662634344,10.793696105522075
2023-04-12,12.130254,15.333551851861058,13.520185471269206
2023-04-13,12.405332,13.616947822263237,11.952340421105685
2023-04-14,12.68732,15.205925407582429,15.96811286721658
2023-04-15,12.944204,13.793142826184617,12.59615247855772
2023-04-16,13.167605,12.625499832062252,13.104692398047527
2023-04-17,13.364741,13.100386699512395,14.376350995546677
2023-04-18,13.546589,13.605642051249706,12.42563398785767
2023-04-19,13.717229,12.259558453726186,14.188677644518961
2023-04-20,13.874981,11.460753595325324,13.837238177543083
2023-04-21,14.020889,13.864066268938496,15.477507400916442
2023-04-22,14.166693,14.934605389786464,15.033418664140576
2023-04-23,14.325682,12.989017563061987,14.418404609149897
2023-04-24,14.511423,14.366741744011572,10.582586119549847
2023-04-25,14.733113,14.079677443406615,19.196961108067093
2023-04-26,14.986286,16.270024024723615,15.537638756777584
2023-04-27,15.257898,16.129548157628463,17.25491600366276
2023-04-28,15.563117,16.305241761904437,14.715061746369365
2023-04-29,15.874844,17.042520882468008,15.415376262664495
2023-04-30,16.112068,15.4923542687362,15.735564699329107
2023-05-01,16.267435,15.104650949641963,15.806386501313254
2023-05-02,16.373333,18.05949726617069,16.33617024596892
2023-05-03,16.46016,15.738396720258404,16.233747330819085
2023-05-04,16.550379,17.295692506689463,14.934598057036794
2023-05-05,16.64503,18.469933586322476,17.26161555148321
2023-05-06,16.721762,18.741074002913003,17.697250884165292
2023-05-07,16.774776,17.838828972938188,17.18075631899533
2023-05-08,16.81438,17.55388911167764,15.596913948316935
2023-05-09,16.855625,17.09057428905883,16.567370138275805
2023-05-10,16.922329,16.515650001002232,17.60099047853687
2023-05-11,17.039717,13.238604297174536,17.649002263709836
2023-05-12,17.186888,15.782232902301883,17.498860694176702
2023-05-13,17.321947,18.82912603104041,17.405388037813943
2023-05-14,17.454659,18.079159990409345,16.800542013052418
2023-05-15,17.61616,19.81052100124243,17.853917862769833
2023-05-16,17.815382,16.97392177046859,19.320930002590746
2023-05-17,18.038649,18.303527228449838,20.713113743657196
2023-05-18,18.30301,19.00886893409071,19.314573905216054
2023-05-19,18.64726,18.892583967417192,18.615856101269934
2023-05-20,18.969385,17.330387123093562,19.082755803495658
2023-05-21,19.169216,20.07366454634007,20.925621233910423
2023-05-22,19.287933,20.842246696642967,19.937307558690794
2023-05-23,19.389751,19.841282202829998,18.267656300457013
2023-05-24,19.527353,21.292957994334017,21.13547350608405
2023-05-25,19.75894,19.124121201780678,19.74663052847425
2023-05-26,20.111225,21.69279105870669,21.113314431654807
2023-05-27,20.425554,21.947841260561788,21.25187864264415
2023-05-28,20.619032,20.458608413189364,19.779254037256035
2023-05-29,20.798351,18.750776577716746,22.474549300787373
2023-05-30,21.003408,21.93212960611844,19.957722378564878
2023-05-31,21.230995,22.179224763331252,20.863044316809695
2023-06-01,21.531464,22.159055647799864,20.492736597899757
2023-06-02,21.895649,22.538157977646616,21.99434815824361
2023-06-03,22.22218,21.12910375120102,22.637947610432988
2023-06-04,22.39724,22.071039012767454,20.618141764661644
2023-06-05,22.464241,20.07688921445927,20.86705592413707
2023-06-06,22.494104,20.955829261945738,21.408048847505302
2023-06-07,22.514198,24.3387845260068,21.68944560477699
2023-06-08,22.532934,23.502259850241366,22.031384355722007
2023-06-09,22.554203,21.17693013104623,22.21227040080629
2023-06-10,22.58221,21.904171788814434,22.691080219646263
2023-06-11,22.623161,22.820422982074486,21.688177269985697
2023-06-12,22.68376,20.705942469727333,22.713716165171054
2023-06-13,22.762712,21.495734499576162,21.887959987698668
2023-06-14,22.840673,21.284886125994092,22.563651593682724
2023-06-15,22.895027,24.108670947225292,23.26319636184883
2023-06-16,22.925606,22.945709531410195,23.196589725208472
2023-06-17,22.949081,21.60958748292073,23.038789050748047
2023-06-18,22.998917,24.702822418172865,21.229175409318486
2023-06-19,23.141647,22.783238746477398,24.190869102163834
2023-06-20,23.332203,21.934250895895694,22.89676142825842
2023-06-21,23.496332,21.48694653698112,26.540008230442687
2023-06-22,23.699429,24.70947146873552,24.614889682617974
2023-06-23,23.861393,23.4438313757534,22.95467583465757
2023-06-24,23.945057,24.67764968845578,23.140146502786134
2023-06-25,24.008345,24.246652436055644,26.949823430083185
2023-06-26,24.089403,25.51114921571005,23.60229954701889
2023-06-27,24.199177,23.96113414600879,24.30913374026776
2023-06-28,24.319633,23.97670007230568,24.984860608415605
2023-06-29,24.420223,21.728903873433445,23.786573962254593
2023-06-30,24.490303,25.192063678056613,24.613429833029503
2023-07-01,24.544168,26.587531862186005,23.20284730540741
2023-07-02,24.610266,26.729787423891757,23.584156981620897
2023-07-03,24.720856,25.99542544622767,23.435784115231982
2023-07-04,24.875668,23.03546891675785,26.90113597599069
2023-07-05,25.018747,24.489823627633445,24.795514064778448
2023-07-06,25.113367,23.994606137541112,26.981284094290533
2023-07-07,25.171146,25.593807218352993,25.65447023083231
2023-07-08,25.209635,25.85531441267853,23.403756649246933
2023-07-09,25.238243,23.981462420569315,26.02725647568663
2023-07-10,25.261757,25.021595568111135,25.47264062131105
2023-07-11,25.283516,26.561496201786976,24.849823421221156
2023-07-12,25.307117,25.762994969113578,23.608020150616277
2023-07-13,25.338266,25.603540886735058,24.66734666773003
2023-07-14,25.386189,24.847366728965444,26.200996662631155
2023-07-15,25.460562,26.359808779831287,25.541984262988088
2023-07-16,25.55992,26.330983321988587,26.012824074279497
2023-07-17,25.658928,28.80311626087097,25.70679981542526
2023-07-18,25.726479,24.66936580918789,25.160389785677786
2023-07-19,25.75984,26.11862247152938,26.088121860052215
2023-07-20,25.774105,28.77563461763046,25.821478642469124
2023-07-21,25.780834,26.041712153329275,27.760425280937536
2023-07-22,25.786175,25.202049039258636,25.845526062060177
2023-07-23,25.795517,24.9631678257621,26.240463362045038
2023-07-24,25.818811,27.19849071119915,25.087062470195768
2023-07-25,25.875889,26.714095756044653,26.381144331756108
2023-07-26,25.987852,26.212367002463225,25.51757901828144
2023-07-27,26.12973,23.38543685464508,26.881711020198406
2023-07-28,26.229042,26.220142336287225,26.993569675934793
2023-07-29,26.270363,24.871637272208048,26.462852246091746
2023-07-30,26.283468,26.27053260037628,27.18906912140359
2023-07-31,26.28728,25.493693720628663,24.817077234683275
2023-08-01,26.288334,25.237982585028007,28.618324547237208
2023-08-02,26.288557,28.089420728581082,25.825616869576443
2023-08-03,26.288498,27.576960029125964,26.357293728141055
2023-08-04,26.288317,28.370725436198345,26.215419474212887
2023-08-05,26.28806,26.75411774432041,26.130644957865847
2023-08-06,26.287724,23.576579105579288,26.01145016491335
2023-08-07,26.287315,27.239145098681114,28.321259478669017
2023-08-08,26.286818,27.32375786826266,27.03036261969296
2023-08-09,26.286215,25.79160221218604,28.207959953095255
2023-08-10,26.285479,25.34784077978597,26.42701739357793
2023-08-11,26.284578,28.21795641984032,24.730230207014866
2023-08-12,26.28347,25.584364923875157,26.771762729074673
2023-08-13,26.282082,26.817652270726192,26.844187558244585
2023-08-14,26.280323,27.22074131758056,26.34988830874837
2023-08-15,26.278027,25.826633336701235,26.17415605634471
2023-08-16,26.274853,25.097805539664993,27.285316436536963
2023-08-17,26.269669,25.594858514591632,27.66441913653944
2023-08-18,26.257605,27.252821293165972,26.193700371726095
2023-08-19,26.216413,27.146857756494406,26.45807471710291
2023-08-20,26.08093,27.658597944865246,24.892623961062114
2023-08-21,25.877138,25.823744789106136,26.172741197606598
2023-08-22,25.772144,25.527344352052513,26.150201762061922
2023-08-23,25.718859,25.715809535300412,27.21591366966314
2023-08-24,25.64468,25.26757953175123,22.966982908917405
2023-08-25,25.524933,24.62693716283739,25.26629619724789
2023-08-26,25.394873,26.60565887887491,25.13765551372149
2023-08-27,25.305754,25.235443227709712,24.94241953597975
2023-08-28,25.25065,26.61058220254459,25.36352221154614
2023-08-29,25.191788,23.216793807102867,25.078545261393607
2023-08-30,25.0771,26.478761352327954,24.98848505155097
2023-08-31,24.849289,26.025766560243458,24.637541035335445
2023-09-01,24.540268,22.395182379016273,25.080557201441625
2023-09-02,24.275633,22.78852632972602,24.121500535130618
2023-09-03,24.078295,24.253079724974928,24.459088249708426
2023-09-04,23.8764,21.953410642538852,22.78942976853951
2023-09-05,23.711163,23.451200751234467,23.753463219969536
2023-09-06,23.623133,21.681046867918102,23.386431713405845
2023-09-07,23.567875,21.08193464729661,22.209939645294504
2023-09-08,23.513042,24.77487685012777,24.06598464353934
2023-09-09,23.445057,21.945138687094392,23.75019355348246
2023-09-10,23.354406,21.25230736964684,22.83788734084543
2023-09-11,23.227646,23.316431029725827,23.522862248453002
2023-09-12,23.040077,22.945014862245145,20.375063426950042
2023-09-13,22.752026,20.95526730961029,21.82975906440944
2023-09-14,22.344604,21.162588997215156,23.55254974206843
2023-09-15,21.918936,21.58521131320211,21.16888221439512
2023-09-16,21.610771,21.30621879855626,22.640937525186132
2023-09-17,21.408401,21.54218235817422,23.241786593438952
2023-09-18,21.257858,21.79032373555157,21.526259176292594
2023-09-19,21.129032,17.34433885210595,21.69309486342044
2023-09-20,21.009422,21.335011441096047,21.7673644566969
2023-09-21,20.896063,21.511287808385468,20.10765692890588
2023-09-22,20.791986,24.481198045902925,19.943856208190315
2023-09-23,20.700764,20.351205461108094,20.418515027513592
2023-09-24,20.622227,20.104582357686027,20.96809683688823
2023-09-25,20.551182,21.775429503600932,20.66001827143473
2023-09-26,20.480137,20.391032874553208,19.740165197785192
2023-09-27,20.39925,19.209051642378903,25.15575848555212
2023-09-28,20.292093,22.550348426795132,21.56727431184324
2023-09-29,20.127918,18.66579673602494,18.74875556068466
2023-09-30,19.864546,19.171845867844656,20.894349548858212
2023-10-01,19.514482,17.991337967571937,20.414471757396715
2023-10-02,19.193434,18.75165701169619,21.03456757866702
2023-10-03,18.972874,18.857328763726677,20.54745648460981
2023-10-04,18.81806,18.507362200171315,18.15709692082925
2023-10-05,18.6842,19.472528539322102,18.89298921806711
2023-10-06,18.546085,16.904882523939197,17.987382907661207
2023-10-07,18.383778,20.700774586903268,18.288509873810067
2023-10-08,18.16377,17.257183959170828,14.396545005592948
2023-10-09,17.830479,18.057823276196405,18.28852976584324
2023-10-10,17.379162,17.276507890550988,16.290174909066554
2023-10-11,16.947739,13.99789868125868,19.288372736105465
2023-10-12,16.636045,16.431442147854064,18.602263304619214
2023-10-13,16.418722,18.28549613614446,16.564484185485963
2023-10-14,16.23708,13.3341943831355,16.147335051222882
2023-10-15,16.057028,16.42979658710989,15.839875944295539
2023-10-16,15.867703,14.910695529318579,14.758087361437472
2023-10-17,15.673751,16.973036983520075,15.89672263806748
2023-10-18,15.4855585,15.246156781057895,15.06694010486249
2023-10-19,15.304539,13.716455157762425,14.791114934782932
2023-10-20,15.115764,16.003033377158292,12.930165865669561
2023-10-21,14.898202,14.595585636146904,12.93649998429943
2023-10-22,14.653165,16.7508474635874,14.161588345402972
2023-10-23,14.401092,14.962174077572628,17.419797933081796
2023-10-24,14.130145,13.235382235385472,14.341108261802923
2023-10-25,13.766442,15.691709930212907,13.607100641506001
2023-10-26,13.252782,11.631043889113874,15.681412179997727
2023-10-27,12.659517,14.793885296966545,13.314673472669382
2023-10-28,12.109243,11.361915504303836,11.832181680388306
2023-10-29,11.671046,12.518856272724095,11.909313914027852
2023-10-30,11.352649,12.638536814478151,11.117490667727218
2023-10-31,11.127057,10.726066597484744,10.861490739063338
2023-11-01,10.950982,8.625167229816253,10.241915696337717
2023-11-02,10.790936,10.276116696549776,11.266703282140815
2023-11-03,10.608331,7.9738080445617,10.75903665724626
2023-11-04,10.3689165,12.051300134665647,10.060135048179646
2023-11-05,10.034269,8.293998915296445,10.134289083680438
2023-11-06,9.572767,9.5614920798823,11.68598499504379
2023-11-07,8.988225,8.442713674936419,10.096455645284733
2023-11-08,8.329494,9.349496057064668,8.576397070499869
2023-11-09,7.678385,10.356104522249648,7.718096397012318
2023-11-10,7.0941052,6.141179622962123,7.303271981339167
2023-11-11,6.5999627,8.164326664495455,5.996579381409041
2023-11-12,6.189024,4.461316302799178,6.710399681283402
2023-11-13,5.843818,4.936900439068398,5.29583798114046
2023-11-14,5.547015,5.557947365002209,7.288283514345423
2023-11-15,5.2867346,6.58541982893434,5.673072189842072
2023-11-16,5.0538855,7.632489128647736,3.807880079800724
2023-11-17,4.837148,4.323057310684279,5.62887604582372
2023-11-18,4.6339803,3.979650751126036,6.971354285272762
2023-11-19,4.438421,6.824656198439566,3.4594069403870287
2023-11-20,4.243282,3.792868665322491,4.135065012638194
2023-11-21,4.043606,5.820146133196446,4.183737299402244
2023-11-22,3.8344383,6.287302375722556,6.201924318460979
2023-11-23,3.6130345,1.1219326670803,5.592557763168842
2023-11-24,3.3804553,5.758074362649199,5.128109005860011
2023-11-25,3.1399221,2.9294440202660375,3.9805541019631088
2023-11-26,2.8961506,3.7575599894890677,2.636454502835509
2023-11-27,2.6539452,5.633466887326177,2.019716345322175
2023-11-28,2.4181743,3.1563717605292614,1.1445774932305537
2023-11-29,2.1926186,2.488915523299194,0.43866076824667255
2023-11-30,1.9796306,2.3893162974075723,0.5126669567589253
2023-12-01,1.7814206,1.5758235728717014,4.371760482301308
2023-12-02,1.5993114,4.798363481791621,7.393081036465717
2023-12-03,1.4338052,4.489734726492687,1.3529274194006604
2023-12-04,1.285404,2.8119882342914364,-1.6196902251286494
2023-12-05,1.1548604,2.1046391519452587,-2.8962005707240657
2023-12-06,1.0426685,-2.0530495327005225,0.6918414151227209
2023-12-07,0.94645166,1.91282474456579,-1.7170242230407164
2023-12-08,0.86214435,0.07820301510784167,1.1867047750166437
2023-12-09,0.78411686,-2.265652493828379,0.6628544377687219
2023-12-10,0.7074681,0.9522995169553619,1.2717550131663566
2023-12-11,0.62831604,-1.85499556581071,-2.9830838056716575
2023-12-12,0.54461837,-0.5681251753043599,2.1870979323732005
2023-12-13,0.455745,-2.5017841616999017,-1.7236315708760288
2023-12-14,0.3618731,0.6945860000028627,-0.2267335685363291
2023-12-15,0.262438,0.19831669161660737,-1.562794746307401
2023-12-16,0.15696771,1.1497597633850913,-9.382605422896669
2023-12-17,0.046155594,0.29267648973338534,-0.5297258637585799
2023-12-18,-0.07011872,-0.9524208387728715,3.6226494385231236
2023-12-19,-0.19260344,3.958466660276998,4.148017646740476
2023-12-20,-0.32192636,1.69396127419443,-2.9889058957174033
2023-12-21,-0.4584789,0.9780540086811405,0.6296118589418078
2023-12-22,-0.6021149,-0.6304401501793343,-1.2926118881392608
2023-12-23,-0.75227207,-1.82770304550658,1.2142365367952448
2023-12-24,-0.90860003,0.24840852438571503,0.7241316788791912
